2598,Сахар Золотой тростник нерафинированный 900 г,https://arbuz.kz/image/f/226332-sahar_zolotoi_trostnik_nerafinirovannyi_900_g.jpg,1609,Золотой тростник,"Нерафинированный тростниковый сахар - это полезный и натуральный продукт. Он изготовлен из свежего и сочного тростника, созревшего под жарким тропическим солнцем. Проходит не более 4-х часов с момента сбора урожая до получения кристаллов сахара. Сахар ""Золотой Тростник"" - это идеальное сочетание природной пользы и вкуса. Насыщенный карамельный аромат сахара подчеркнет вкусовую гамму кофе и чая. Рекомендуется для домашней выпечки и десертов. Энергетическая ценность: 394 ккал. Пищевая ценность в 100 г продукта: углеводы 98,5 г.",Сахар
2599,Сахар Золотой тростник нерафинированный в кубиках 400 г,https://arbuz.kz/image/f/226333-sahar_zolotoi_trostnik_nerafinirovannyi_v_kubikah_400_g.jpg,1040,Золотой тростник,"Нерафинированный тростниковый сахар - это полезный и натуральный продукт. Он изготовлен из свежего и сочного тростника, созревшего под жарким тропическим солнцем. Проходит не более 4-х часов с момента сбора урожая до получения кристаллов сахара. Сахар ""Золотой Тростник"" - это идеальное сочетание природной пользы и вкуса. Насыщенный карамельный аромат сахара подчеркнет вкусовую гамму кофе и чая. Рекомендуется для домашней выпечки и десертов. Энергетическая ценность: 394 ккал. Пищевая ценность в 100 г продукта: углеводы 98,5 г.",Сахар
2600,Сахар Мистраль тростниковый нерафинированный Демерара 900 г,https://arbuz.kz/image/f/226334-sahar_mistral_trostnikovyi_nerafinirovannyi_demerara_900_g.jpg,1950,Мистраль,"Нерафинированный сахар получают путем выпаривания из свежевыжатого сока сахарного тростника, насыщенного патокой. Богатая микроэлементами тростниковая патока придает сахару золотистый цвет и карамельный аромат.,Cахар ""Мистраль"" изготовлен из нерафинированного тростникового сахара Демерара, привезенного с тропического острова Маврикий.",Сахар
2601,Сахар Мистраль тростниковый нерафинированный Универсальный 900 г,https://arbuz.kz/image/f/226335-sahar_mistral_trostnikovyi_nerafinirovannyi_universalnyi_900_g.jpg,2086,Мистраль,"Нерафинированный сахар получают путем выпаривания из свежевыжатого сока сахарного тростника, насыщенного патокой. Богатая полезными веществами тростниковая патока придает сахару золотистый цвет и карамельный аромат. Идеально подходит для выпечки. Уважаемые клиенты! Обращаем ваше внимание на то, что упаковка может иметь несколько видов дизайна.",Сахар
2602,"Подсластитель Milford сукралоза с инулином, 370 таблеток",https://arbuz.kz/image/f/228219-podslastitel_milford_sukraloza_s_inulinom_370_tabletok.jpg,1161,Milford,"Сегодня подсластители Milford -– это лидеры рынка сахарозаменителей. Продукт производится в Германии при постоянном контроле качества. Сукралоза - продукт, получаемый в процессе переработки обычного сахара. Сукралоза не влияет на уровень сахара в крови, не вызывает кариес, не повышает аппетит. Калорийность сукралозы приближена к нулю, при этом она в сотни раз слаще сахара. Инулин - пребиотик растительного происхождения, его получают из растений (цикорий, топинамбур). Инулин создает благоприятные условия в кишечнике для размножения полезных бактерий снижает уровень  холестерина.",Сахар
2603,Сахар Oregani тростниковый натуральный нерафинированный кусковой 300 г,https://arbuz.kz/image/f/229667-sahar_oregani_trostnikovyi_naturalnyi_nerafinirovannyi_kuskovoi_300_g.jpg,655,Oregani,"Тростниковый нерафинированный сахар состоит из кристалликов, покрытых патокой – тростниковой мелассой. ,Содержание мелассы делает коричневый сахар источником полезных минеральных веществ: магния, цинка, кальция, железа, фосфора, калия и меди. В свекольном сахаре они либо отсутствуют, либо присутствуют в мизерном количестве.,Тростниковый сахар также содержит витамины и растительные волокна, что способствуют лучшему его усвоению. Еще одно преимущество данного продукта в том, что он имеет более низкий гликемический индекс чем белый сахар.",Сахар
2604,Сахар Oregani тростниковый натуральный нерафинированный песок 350 г,https://arbuz.kz/image/f/229668-sahar_oregani_trostnikovyi_naturalnyi_nerafinirovannyi_pesok_350_g.jpg,1050,Oregani,"Тростниковый нерафинированный сахар состоит из кристалликов, покрытых патокой – тростниковой мелассой. ,Содержание мелассы делает коричневый сахар источником полезных минеральных веществ: магния, цинка, кальция, железа, фосфора, калия и меди. В свекольном сахаре они либо отсутствуют, либо присутствуют в мизерном количестве.,Тростниковый сахар также содержит витамины и растительные волокна, что способствуют лучшему его усвоению. Еще одно преимущество данного продукта в том, что он имеет более низкий гликемический индекс чем белый сахар.",Сахар
2605,Сахар Мистраль Демерара коричневый 500 г,https://arbuz.kz/image/f/232250-sahar_mistral_demerara_korichnevyi_500_g.jpg,1350,Мистраль,"Коричневый сахар Мистраль Демерара обладает особым насыщенным ароматом, идеально подчеркивающим вкусовую гамму кофе. Красивые золотые кристаллы также украсят десерты и коктейли.,Коричневый сахар – это натуральный продукт, который получается после первичного отжима, очистки и кристаллизации сока сахарного тростника. Это позволяет сохранить тростниковую патоку, которая содержит ценные питательные вещества, комплекс микроэлементов и придает сахару отличный вкус, золотистый цвет и превосходный аромат.",Сахар
2606,Сахар Мистраль тростниковый нерафинированный в кубиках 500 г,https://arbuz.kz/image/f/232252-sahar_mistral_trostnikovyi_nerafinirovannyi_v_kubikah_500_g.jpg,1509,Мистраль,"Тростниковый нерафинированный сахар Демерара Тростниковый – это натуральный продукт. При его производстве используется традиционная (многовековая) технология первичного отжима и кристаллизации сока сахарного тростника, позволяющая сохранить богатую питательными веществами и минералами тростниковую патоку. Полезная тростниковая патока придает нерафинированному сахару особый аромат и золотистый цвет.",Сахар
2607,Сахар Oregani тростниковый натуральный песок в стиках 3 г 65 шт,https://arbuz.kz/image/f/232324-sahar_oregani_trostnikovyi_naturalnyi_pesok_v_stikah_3_g_65_sht.jpg,688,Oregani,"Содержание мелассы делает коричневый сахар источником полезных минеральных веществ: магния, цинка, кальция, железа, фосфора, калия и меди. В свекольном сахаре они либо отсутствуют, либо присутствуют в мизерном количестве. Тростниковый сахар также содержит витамины и растительные волокна, что способствуют лучшему его усвоению. Еще одно преимущество данного продукта в том, что он имеет более низкий гликемический индекс чем белый сахар.",Сахар
2608,Сахар Oregani тростниковый натуральный c корицей в стиках 3 г 65 шт,https://arbuz.kz/image/f/232325-sahar_oregani_trostnikovyi_naturalnyi_c_koricei_v_stikah_3_g_65_sht.jpg,688,Oregani,"Корица и тростниковый сахар — ароматная и сладкая приправа для ваших десертов. Идеально подходит для каш, йогуртов, творога и мюсли., для выпечки и кондитерских изделий, для кофе, для мороженого, для напитков и десертов.",Сахар
2609,Сахар Oregani тростниковый натуральный c кардамоном в стиках 3 г 65 шт,https://arbuz.kz/image/f/232326-sahar_oregani_trostnikovyi_naturalnyi_c_kardamonom_v_stikah_3_g_65_sht.jpg,860,Oregani,"С тростниковым сахаром здоровое питание становится не только полезным, но и вкусным, ярким и разнообразным. Подходит для топпингов и кремов, каш и мюсли, творога, блинчиков и оладий, выпечки и десертов.",Сахар
2610,Сахар Oregani тростниковый натуральный c гвоздикой в стиках 3 г 65 шт,https://arbuz.kz/image/f/232327-sahar_oregani_trostnikovyi_naturalnyi_c_gvozdikoi_v_stikah_3_g_65_sht.jpg,725,Oregani,"Содержание мелассы делает коричневый сахар источником полезных минеральных веществ: магния, цинка, кальция, железа, фосфора, калия и меди. В свекольном сахаре они либо отсутствуют, либо присутствуют в мизерном количестве. Тростниковый сахар также содержит витамины и растительные волокна, что способствуют лучшему его усвоению. Еще одно преимущество данного продукта в том, что он имеет более низкий гликемический индекс чем белый сахар.",Сахар
2611,Сахар Мистраль Демерара тростниковый нерафинированный кусковой 500 г,https://arbuz.kz/image/f/235560-sahar_mistral_demerara_trostnikovyi_nerafinirovannyi_kuskovoi_500_g.jpg,2112,Мистраль,"Демерара - это элитный изысканный вид тростникового сахара обладающий ярко выраженным незабываемым карамельным ароматом и вкусом. ,Натуральный сахар Мистраль не подвергается рафинированию, сохраняя большое количество патоки, которая обволакивает кристаллы сахара и растворяется первой при погружении в воду. Технология традиционной очистки и отжима сахарного тростника: только что собранные сочные стебли тростника отжимают под прессом, получая сок, который фильтруется и выпаривается. И начинается процесс естественного роста сахарных кристаллов, который занимает от нескольких дней до недели., ",Сахар
2612,Сахар Сахараджа Мусковадо тростниковый темный 450 г,https://arbuz.kz/image/f/236091-sahar_saharadzha_muskovado_trostnikovyi_temnyi_450_g.jpg,1706,Сахараджа,"Что такое сахар тростниковый «Мусковадо» темный: это натуральный, нерафинированный мягкий тростниковый сахар, представляет собой кристаллы темного цвета с сильным карамельным ароматом. Глюкоза в тростниковом сахаре по составу иного качества. Она дает организму энергетический запас, который не оставит след на вашей фигуре, поскольку в неочищенном сахаре содержатся растительные волокна, способствующие полному усвоению углеводов.,Это незаменимый продукт для выпечки, приготовления кремов, муссов, конфет, глазури, тортов и многого другого.",Сахар
2613,Сахар Golden Cupe Рафинад 1 кг,https://arbuz.kz/image/f/180774-39-golden_cupe_sahar_ra_ru.jpg,578,GOLDEN CUPE,"Сахар рафинад — высокоочищенная сахароза, углевод в чистом виде. Добавляется в чаи, кофе, компоты, в выпечку. Сахар является консервантом для ягод и фруктов, с ним варят компоты, варенье и джемы., ",Сахар
2614,Сахар Crystal рафинад 1000 г,https://arbuz.kz/image/f/227114-rafinad_crystal_1000_g.jpg,544,Crystal,"Сахар-рафинад Crystal спрессован небольшими кусочками. Расфасован по 1000 гр в картонные коробки.,На каждую коробку нанесена перфорация для легкого вскрытия. Сахар быстро растворяется в воде любой температуры.",Сахар
2615,Сахар Crystal рафинад 500 г,https://arbuz.kz/image/f/227116-rafinad_crystal_500_g.jpg,318,Crystal,Прессованый белоснежный сахар-рафинад от компании Crystal изготовлен из качественного сырья - сахарной свеклы. Отлично подойдет для ежедневного употребления с различными напитками!,Сахар
2616,Сахар Crystal Стик 500 г,https://arbuz.kz/image/f/227117-rafinad_crystal_stik_500_g.jpg,384,Crystal,Прессованый белоснежный сахар в пакетиках от компании Crystal изготовлен из качественного сырья - сахарной свеклы. Отлично подойдет для ежедневного употребления с различными напитками и в дорогу.,Сахар
2618,Сахар Рахмет 700 г,https://arbuz.kz/image/f/229689-sahar_rahmet_700_g.jpg,350,Рахмет,Прессованный сахар в удобной форме кубиков быстро растворяется в горячих напитках и добавляет им приятный сладкий вкус.,Сахар
2619,Сахар Рахмет 350 г,https://arbuz.kz/image/f/229688-sahar_rahmet_350_g.jpg,205,Рахмет,Прессованный сахар в удобной форме кубиков быстро растворяется в горячих напитках и добавляет им приятный сладкий вкус.,Сахар
2620,Сахар Асан 800 г,https://arbuz.kz/image/f/226771-sahar_asan_800_g.jpg,325,Асан,"Натуральный белоснежный сахар от компании Асан изготовлен из качественного сырья - сахарной свеклы. Отлично подойдет для ежедневного употребления с различными напитками, выпечки и изготовления варенья, соусов.",Сахар
2621,"Сахар Aroy-D пальмовый, 454 г",https://arbuz.kz/image/f/228217-sahar_aroy-d_palmovyi_454_g.jpg,1185,Aroy-D,"Пальмовый сахар Palm Sugar Aroy-D – это шесть кусочков 100% натурального пальмового сахара, которые являются незаменимым ингредиентом в блюдах тайской кухни. Продукт получают путем выпариванием сладкого сока сахарной пальмы. Из полученного сиропа изготавливают брикеты или куски сахара различной формы. Пальмой сахар имеет необычный привкус карамели или меда. В пальмовом сахаре содержатся калий, цинк и фосфор, а так еж пектин, глюкоза и витамины.",Сахар
2622,Сахар Асан 3 кг ,https://arbuz.kz/image/f/228604-sahar_asan_3_kg_.jpg,1229,Асан,"Натуральный белоснежный сахар от компании Асан изготовлен из качественного сырья – сахарной свеклы. Отлично подойдет для ежедневного употребления с различными напитками, выпечки и изготовления варенья, соусов.",Сахар
2623,Сахар Астык 450 г,https://arbuz.kz/image/f/229019-sahar_astyk_450_g.jpg,225,Астык,Сахар Астык 450 грамм.,Сахар
2624,Сахар Астык 700 г,https://arbuz.kz/image/f/231995-sahar_astyk_700_g.jpg,325,Астык,"Сахар-песок используется как добавка к холодным и горячим напиткам, кашам, творогу, йогурту, ягодам и фруктам, он входит в состав практически любого теста, особенно сдобного, мороженого и многих блюд, включая борщ, квашенную капусту и другие. Варенья, джемы, желе и мармелады, блины и оладьи, торты, конфеты, пирожные и козинаки – редкий вид десерта обходится без добавления сахара.",Сахар
2625,Хлопья Olevi 5 злаков для варки 350 г,https://arbuz.kz/image/f/244224-hlopya_olevi_5_zlakov_dlya_varki_350_g.jpg,360,Olevi,"Начать день с пользы помогут хлопья 5 злаков, которые готовятся 5 минут. Ржаные хлопья, пшеничные хлопья, овсяные хлопья, ячменные хлопья и рисовые хлопья сохраняют в себе всю силу природы и обеспечивают насыщение на долгое время., ,Состав: хлопья ржаные, ячменные, овсяные, рисовые, пшеничные.",Сухие завтраки
2626,Мюсли AXA хрустящие медовые  с тропическими фруктами 375 г,https://arbuz.kz/image/f/207236-39-myusli_hrustyashie_m_ru.jpg,1495,AXA," , ",Сухие завтраки
2628,Мюсли Axa медовые хрустящие с шоколадом и орехами 375 г,https://arbuz.kz/image/f/208582-myusli_axa_medovye_hrustyashie_s_shokoladom_i_orehami_375_g.jpg,1495,Axa, ,Сухие завтраки
2629,Гранола Hola! Granola Ореховая 200 г,https://arbuz.kz/image/f/208479-granola_hola_granola_orehovaya_200_g.jpg,1066,Hola! Granola,"Hola! Granola - это совершенно новый продукт полезного и здорового питания, запеченные овсяные хлопья с добавлением орехов, сухофруктов, меда и различных специй. ,Данный продукт полностью готов к употреблению, поэтому он подойдет как для утреннего приема пищи, так и для перекуса на работе/учебе.,Гранолу достаточно залить молоком, йогуртом, кефиром или соком. ,Ореховая гранола содержит хорошую горсть разных орехов, которые зарядят бодростью и силами на весь день. ,овсяные хлопья, фундук, миндаль, арахис, семена тыквы, изюм, мед, корица,,Белки 10,06,Жиры 13,18,Углеводы 55,7,Энергетическая ценность,390 ккал/1631 кДж, ",Сухие завтраки
2630,Гранола Hola! Granola Тропическая 200 г,https://arbuz.kz/image/f/208480-granola_hola_granola_tropicheskaya_200_g.jpg,1066,Hola! Granola,"Hola! Granola - это совершенно новый продукт полезного и здорового питания, запеченные овсяные хлопья с добавлением орехов, сухофруктов, меда и различных специй. ,Данный продукт полностью готов к употреблению, поэтому он подойдет как для утреннего приема пищи, так и для перекуса на работе/учебе.,Гранолу достаточно залить молоком, йогуртом, кефиром или соком. ,Тропическая гранола – гранола с кисло-сладкими кусочками киви и ананаса и экзотическим ароматом кокоса.,овсяные хлопья, кешью, семечки подсолнуха, киви цукаты, ананас цукаты, кокосовая стружка, мед,Пищевая и энергетическая ценность в 100 граммах продукта:,Белки 9,83,Жиры 14,37,Углеводы 54,46,Энергетическая ценность,391 ккал/1635 кДж, ",Сухие завтраки
2631,Гранола Hola! Granola Шоколадная 200 г,https://arbuz.kz/image/f/208481-granola_hola_granola_shokoladnaya_200_g.jpg,1066,Hola! Granola,"Hola! Granola - это совершенно новый продукт полезного и здорового питания, запеченные овсяные хлопья с добавлением орехов, сухофруктов, меда и различных специй. ,Данный продукт полностью готов к употреблению, поэтому он подойдет как для утреннего приема пищи, так и для перекуса на работе/учебе.,Гранолу достаточно залить молоком, йогуртом, кефиром или соком. ,Шоколадная гранола – Это мягкая, приятная горечь шоколада в сочетании с фундуком, миндалем и вишней,, овсяные хлопья, фундук, миндаль, шоколад, сушеная вишня, мед,Пищевая и энергетическая ценность в 100 граммах продукта:,Белки 9,45,Жиры 15,18,Углеводы 57,86,,407 ккал/1702 кДж, ",Сухие завтраки
2632,Гранола Hola! Granola Ягодная 200 г,https://arbuz.kz/image/f/208482-granola_hola_granola_yagodnaya_200_g.jpg,1066,Hola! Granola,"Hola! Granola - это совершенно новый продукт полезного и здорового питания, запеченные овсяные хлопья с добавлением орехов, сухофруктов, меда и различных специй. ,Данный продукт полностью готов к употреблению, поэтому он подойдет как для утреннего приема пищи, так и для перекуса на работе/учебе.,Гранолу достаточно залить молоком, йогуртом, кефиром или соком. ,Ягодная гранола содержит – это легкая гранола с изобилием сушеных ягод клюквы, вишни и клубники.,овсяные хлопья, семечки подсолнуха, семена тыквы, семена льна, вяленая клюква, сушеная вишня, сушеная клубника, изюм, мед,,Белки 8,94,Жиры 9,53,Углеводы 58,32,,363 ккал/1518 кДж, ",Сухие завтраки
2633,Гранола Ол Лайт мюсли хрустящие медовые шоколадные с орехами 280 г,https://arbuz.kz/image/f/213694-granola_ol_lait_myusli_hrustyashie_medovye_shokoladnye_s_orehami_280_g.jpg,1557,Ол Лайт,"Гранола хорошо сочетается с йогуртом, мёдом, клубникой, бананами и молоком и другими видами добавок.,Также продукт часто используют в качестве топпингов для различных типов пирожных и десертов. ",Сухие завтраки
2634,Гранола Ол Лайт хрустящие медовые с ягодами 280 г,https://arbuz.kz/image/f/226095-myusli_ol_lait_hrustyashie_medovye_s_yagodami_280_g.jpg,1557,Ол Лайт,"Легкий продукт для правильного питания. Укрепляйте свое здоровье цельными злаками и клетчаткой – начинайте свой день правильно! Мюсли готовы к употреблению. По вкусу можно добавлять молоко, кефир, йогурт. ",Сухие завтраки
2635,Гранола Ол Лайт хрустящие медовые тропические фрукты 280 г,https://arbuz.kz/image/f/226096-myusli_ol_lait_hrustyashie_medovye_tropicheskie_frukty_280_g.jpg,1557,Ол Лайт,"Легкий продукт для правильного питания. Укрепляйте свое здоровье цельными злаками и клетчаткой – начинайте свой день правильно! Мюсли готовы к употреблению. По вкусу можно добавлять молоко, кефир, йогурт. Пищевая ценность 1 порции продукта (40 грамм) : белки - 3.5 г.; жиры – 5.5 г.; углеводы - 26.4 г. Энергетическая ценность: 174 ккал; 731 кДж. Уважаемые клиенты! Обращаем ваше внимание на то, что упаковка может иметь несколько видов дизайна. Поставка осуществляется в зависимости от наличия на складе.",Сухие завтраки
2636,Гранола Ол Лайт хрустящие медовые фрукты с орехами 280 г,https://arbuz.kz/image/f/226097-myusli_ol_lait_granola_hrustyashie_medovye_frukty_s_orehami_280_g.jpg,1557,Ол Лайт,"Хрустящая медовая запеченная гранола с фруктами и орехами - отличный завтрак для всей семьи! Запеченные злаки содержат клетчатку – растительные пищевые волокна, которые нормализуют работу пищеварительной системы, а в сочетании с орехами и фруктами заряжают организм энергией на весь день! ,,Укрепи свое здоровье цельными злаками и клетчаткой – начни свой день правильно! Отличный завтрак, который можно употреблять с молоком, кефиром, йогуртом, соком или даже в сухом виде в качестве полезного перекуса.,·       Запекается при низких температурах:,·       Высокое содержание пищевых волокон;,·       Можно употреблять в пост;,·       Не содержит ГМО и холестерина.,Состав: ,Запеченные хрустящие мюсли (овсяные и пшеничные хлопья, сахар, рисовая и пшеничная мука, солодовый экстракт, масло растительное, глюкозный сироп, мед натуральный, краситель – сахарный колер простой, соль), виноград сушеный, кокосовые чипсы, яблоки сушеные, фундук. Могут содержать незначительное количество кунжутных семян и люпина.,Пищевая ценность на 1 порцию: жиры 5,5г, углеводов 25,7г, пищевые волокна 2,6г, белок 3,5г.,Энергетическая ценность : 171 ккал,Масса: 280 г.",Сухие завтраки
2637,Гранола Bionova хрустящие запеченные Шоколадные 400 г,https://arbuz.kz/image/f/226098-myusli_bionova_granola_hrustyashie_zapechennye_shokoladnye_400_g.jpg,2844,Bionova,"Запеченная шоколадная гранола - ароматный, вкусный и полезный завтрак со злаками и настоящим бельгийским шоколадом. Запеченные злаки содержат клетчатку – растительные пищевые волокна, которые нормализуют работу пищеварительной системы, а в сочетании с темным шоколадом помогают избежать стрессов и активизируют жизнедеятельность всего организма. Готовы к употреблению. По желанию можно добавить молоко, йогурт или сок. Преимущества: · бельгийский шоколад славится высоким качеством и вкусом, а также стимулирует «гормон счастья», · благоприятно влияет на активность мозга и повышает настроение; · без пальмового масла, консервантов и красителей; · не содержат ГМО и холестерин; · с пониженным содержанием натрия.",Сухие завтраки
2638,Гранола Bionova хрустящие запеченные Вишневые 400 г,https://arbuz.kz/image/f/226099-myusli_bionova_granola_hrustyashie_zapechennye_vishnevye_400_g.jpg,4115,Bionova,"Запеченная вишневая гранола - ароматный, вкусный и полезный завтрак со злаками, вишней и миндалем. Запеченные злаки содержат клетчатку – растительные пищевые волокна, которые нормализуют работу пищеварительной системы, а в сочетании с ягодами вишни и орехами обладают целебными и общеукрепляющими свойствами. Готовы к употреблению. По желанию можно добавить молоко, йогурт или сок. Преимущества: · в миндале и вишне содержатся витамины А, Е, С, РР, В, микро- и макроэлементы, пептиды, фруктоза, глюкоза, а также антоцианы – природные антиоксиданты, защищающие организм от стрессов. Бережная вакуумная сушка ягод при низкой температуре позволяет сохранить их полезные свойства; · без добавления сахара; · без пальмового масла, консервантов и красителей; · на 15 % меньше калорий по сравнению с другими мюсли, изготовленными с добавлением сахара и пальмового масла; · не содержат ГМО и холестерин; · с пониженным содержанием натрия.",Сухие завтраки
2639,Гранола Bionova хрустящие запеченные Яблочные 400 г,https://arbuz.kz/image/f/226100-myusli_bionova_granola_hrustyashie_zapechennye_yablochnye_400_g.jpg,4115,Bionova,"Запеченная яблочная гранола - ароматный, вкусный и полезный завтрак со злаками, брусникой, яблоками и семенами тыквы. Запеченные злаки содержат клетчатку – растительные пищевые волокна, которые нормализуют работу пищеварительной системы, а в сочетании с брусникой, яблоками и семенами тонизируют и укрепляют организм. Готовы к употреблению. По желанию можно добавить молоко, йогурт или сок. Преимущества: · семена тыквы, брусника и яблоки богаты витаминами С, В, Е, А и пектином, который выводит токсины и защищает организм от неблагоприятных экологических воздействий. Бережная вакуумная сушка плодов при низкой температуре позволяет сохранить их полезные свойства; · без добавления сахара; · без пальмового масла, консервантов и красителей; · на 15 % меньше калорий по сравнению с другими мюсли, изготовленными с добавлением сахара и пальмового масла; · не содержат ГМО и холестерин; · с пониженным содержанием натрия.",Сухие завтраки
2640,Гранола Bionova хрустящие запеченные Ягодные 400 г,https://arbuz.kz/image/f/226101-myusli_bionova_granola_hrustyashie_zapechennye_yagodnye_400_g.jpg,4115,Bionova,"Запеченная ягодная гранола - ароматный, вкусный и полезный завтрак со злаками, цельными ягодами ежевики, черники и земляники. Запеченные злаки содержат клетчатку – растительные пищевые волокна, которые нормализуют работу пищеварительной системы, а в сочетании с ягодами становятся особенно ценным диетическим продуктом. Готовы к употреблению. По желанию можно добавить молоко, йогурт или сок. Преимущества: · в ежевике, чернике и землянике содержатся витамины А, В, С, РР, Е, К, бета-каротин, огромное количество минеральных веществ, которые поддерживают иммунную систему, особенно при авитаминозе. · Бережная вакуумная сушка ягод при низкой температуре позволяет сохранить их полезные свойства; · без добавления сахара; · без пальмового масла, консервантов и красителей; · на 15 % меньше калорий по сравнению с другими мюсли, изготовленными с добавлением сахара и пальмового масла; · не содержат ГМО и холестерин; · с пониженным содержанием натрия.",Сухие завтраки
2641,Гранола Bionova хрустящие запеченные Ореховые 400 г,https://arbuz.kz/image/f/226102-myusli_bionova_granola_hrustyashie_zapechennye_orehovye_400_g.jpg,3527,Bionova,"Запеченная ореховая гранола - ароматный, вкусный и полезный завтрак со злаками, фундуком, миндалем, кокосом и семенами тыквы. Запеченные злаки содержат клетчатку – растительные пищевые волокна, которые нормализуют работу пищеварительной системы, а в сочетании с орехами и семенами благотворно влияют на мускулатуру сердца, стенки сосудов и стимулируют работу мозга. Преимущества: · в орехах и семенах содержатся витамины и полезные минеральные вещества – кальций, магний, фосфор, калий, железо, которые необходимы для правильного обмена веществ в организме и особенно для укрепления костных тканей; · без добавления сахара; · без пальмового масла, консервантов и красителей; · на 15 % меньше калорий по сравнению с другими мюсли, изготовленными с добавлением сахара и пальмового масла; · не содержат ГМО и холестерин; · с пониженным содержанием натрия.",Сухие завтраки
2642,Мюсли АХА хрустящие с медом семена льна клюквой и кокосом 375 г,https://arbuz.kz/image/f/235436-myusli_aha_hrustyashie_s_medom_semena_lna_klyukvoi_i_kokosom_375_g.jpg,1495,АХА,"Во всем мире мюсли — один из самых любимых продуктов для здорового завтрака. Вкусные, полезные для фигуры и для самочувствия, сытные, изысканные и недорогие, мюсли — идеальное начало дня. Легкий продукт для правильного питания. Укрепляйте свое здоровье цельными злаками и клетчаткой — начинайте свой день правильно! Мюсли готовы к употреблению. По вкусу можно добавлять молоко, кефир, йогурт., хлопья овсяные, сахар, пшеничные шарики (пшеница, мука пшеничная, сахар, крахмал кукурузный, соль, масло растительное кукурузное, эмульгатор Е (322), разрыхлитель Е (500іі)), масло растительное пальмовое, семена льна, кусочки сушеной клюквы, кокосовые чипсы, сироп глюкозно-фруктозный, мука пшеничная, орехи кешью, мед натуральный, кокосовая стружка, соль, витамин Е.",Сухие завтраки
2643,Гранола Ты Моя Гранола с орехами 280 г,https://arbuz.kz/image/f/235865-granola_ty_moya_granola_s_orehami_280_g.jpg,1005,Ты Моя Гранола,"Во всем мире гранола — один из самых любимых продуктов для здорового завтрака. Вкусные, полезные для фигуры и для самочувствия, сытные, изысканные и недорогие, гранола — идеальное начало дня. Легкий продукт для правильного питания. Укрепляйте свое здоровье цельными злаками и клетчаткой — начинайте свой день правильно! Гранола готовы к употреблению. По вкусу можно добавлять молоко, кефир, йогурт., овсяные хлопья, мёд, кунжут, миндаль, грецкий орех, фундук, кокосовое масло, ваниль, какао, соль.",Сухие завтраки
2644,Гранола Ты Моя Гранола с семенами тыквы 280 г,https://arbuz.kz/image/f/235866-granola_ty_moya_granola_s_semenami_tykvy_280_g.jpg,1005,Ты Моя Гранола,"Во всем мире гранола — один из самых любимых продуктов для здорового завтрака. Вкусные, полезные для фигуры и для самочувствия, сытные, изысканные и недорогие, гранола — идеальное начало дня. Легкий продукт для правильного питания. Укрепляйте свое здоровье цельными злаками и клетчаткой — начинайте свой день правильно! Гранола готовы к употреблению. По вкусу можно добавлять молоко, кефир, йогурт., овсяные хлопья, мёд, кунжут, семена подсолнуха, семена тыквы, кокосовое масло, ваниль, какао, соль.",Сухие завтраки
